A0,A1,A2,A3,I0,I1,I2,I3,D0,D1,D2,D3,landslide
15.63464645,7.714791507,16.72165886,20.31177874,1.563464645,1.542958301,2.786943143,2.538972342,10,5,6,8,0
26.64545047,15.63464645,7.714791507,16.72165886,1.903246462,1.563464645,1.542958301,2.786943143,14,10,5,6,0
0,26.64545047,15.63464645,7.714791507,0,1.903246462,1.563464645,1.542958301,0,14,10,5,0
18.43212152,0,26.64545047,15.63464645,2.304015189,0,1.903246462,1.563464645,8,0,14,10,0
49.72714621,18.43212152,0,26.64545047,6.215893276,2.304015189,0,1.903246462,8,8,0,14,0
22.61931959,49.72714621,18.43212152,0,2.513257732,6.215893276,2.304015189,0,9,8,8,0,0
8.679442167,22.61931959,49.72714621,18.43212152,1.084930271,2.513257732,6.215893276,2.304015189,8,9,8,8,0
6.814821392,8.679442167,22.61931959,49.72714621,1.703705348,1.084930271,2.513257732,6.215893276,4,8,9,8,0
0,6.814821392,8.679442167,22.61931959,0,1.703705348,1.084930271,2.513257732,0,4,8,9,0
0,0,6.814821392,8.679442167,0,0,1.703705348,1.084930271,0,0,4,8,0
0,0,0,6.814821392,0,0,0,1.703705348,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0
18.05324476,0,0,0,1.641204069,0,0,0,11,0,0,0,0
13.00274356,18.05324476,0,0,1.444749285,1.641204069,0,0,9,11,0,0,0
0,13.00274356,18.05324476,0,0,1.444749285,1.641204069,0,0,9,11,0,0
11.0495259,0,13.00274356,18.05324476,1.2277251,0,1.444749285,1.641204069,9,0,9,11,0
0,11.0495259,0,13.00274356,0,1.2277251,0,1.444749285,0,9,0,9,0
46.11834219,0,11.0495259,0,11.52958555,0,1.2277251,0,4,0,9,0,0
1.048891157,46.11834219,0,11.0495259,0.524445578,11.52958555,0,1.2277251,2,4,0,9,0
0,1.048891157,46.11834219,0,0,0.524445578,11.52958555,0,0,2,4,0,0
10.17820491,0,1.048891157,46.11834219,1.272275614,0,0.524445578,11.52958555,8,0,2,4,0
4.411376268,10.17820491,0,1.048891157,1.102844067,1.272275614,0,0.524445578,4,8,0,2,0
1.690255284,4.411376268,10.17820491,0,0.845127642,1.102844067,1.272275614,0,2,4,8,0,0
1.885770448,1.690255284,4.411376268,10.17820491,0.942885224,0.845127642,1.102844067,1.272275614,2,2,4,8,0
0,1.885770448,1.690255284,4.411376268,0,0.942885224,0.845127642,1.102844067,0,2,2,4,0
0,0,1.885770448,1.690255284,0,0,0.942885224,0.845127642,0,0,2,2,0
0.369539768,0,0,1.885770448,0.369539768,0,0,0.942885224,1,0,0,2,0
10.40698993,0.369539768,0,0,2.601747483,0.369539768,0,0,4,1,0,0,0
12.67461999,10.40698993,0.369539768,0,3.168654997,2.601747483,0.369539768,0,4,4,1,0,0
8.116529725,12.67461999,10.40698993,0.369539768,0.901836636,3.168654997,2.601747483,0.369539768,9,4,4,1,0
0.986678086,8.116529725,12.67461999,10.40698993,0.493339043,0.901836636,3.168654997,2.601747483,2,9,4,4,0
0,0.986678086,8.116529725,12.67461999,0,0.493339043,0.901836636,3.168654997,0,2,9,4,0
10.12439631,0,0.986678086,8.116529725,1.44634233,0,0.493339043,0.901836636,7,0,2,9,0
0,10.12439631,0,0.986678086,0,1.44634233,0,0.493339043,0,7,0,2,0
38.56517103,0,10.12439631,0,4.820646379,0,1.44634233,0,8,0,7,0,0
0.520083368,38.56517103,0,10.12439631,0.260041684,4.820646379,0,1.44634233,2,8,0,7,0
8.068287477,0.520083368,38.56517103,0,1.613657495,0.260041684,4.820646379,0,5,2,8,0,0
16.35725139,8.068287477,0.520083368,38.56517103,4.089312848,1.613657495,0.260041684,4.820646379,4,5,2,8,0
16.44118682,16.35725139,8.068287477,0.520083368,4.110296704,4.089312848,1.613657495,0.260041684,4,4,5,2,0
0,16.44118682,16.35725139,8.068287477,0,4.110296704,4.089312848,1.613657495,0,4,4,5,0
0.222632244,0,16.44118682,16.35725139,0.222632244,0,4.110296704,4.089312848,1,0,4,4,0
0,0.222632244,0,16.44118682,0,0.222632244,0,4.110296704,0,1,0,4,0
3.224930763,0,0.222632244,0,3.224930763,0,0.222632244,0,1,0,1,0,0
4.238998652,3.224930763,0,0.222632244,1.412999551,3.224930763,0,0.222632244,3,1,0,1,0
20.73670296,4.238998652,3.224930763,0,4.147340593,1.412999551,3.224930763,0,5,3,1,0,0
0,20.73670296,4.238998652,3.224930763,0,4.147340593,1.412999551,3.224930763,0,5,3,1,0
6.811084062,0,20.73670296,4.238998652,1.135180677,0,4.147340593,1.412999551,6,0,5,3,0
0.394118235,6.811084062,0,20.73670296,0.197059117,1.135180677,0,4.147340593,2,6,0,5,0
0,0.394118235,6.811084062,0,0,0.197059117,1.135180677,0,0,2,6,0,0
2.905735105,0,0.394118235,6.811084062,0.726433776,0,0.197059117,1.135180677,4,0,2,6,0
0,2.905735105,0,0.394118235,0,0.726433776,0,0.197059117,0,4,0,2,0
0,0,2.905735105,0,0,0,0.726433776,0,0,0,4,0,0
6.916536272,0,0,2.905735105,1.383307254,0,0,0.726433776,5,0,0,4,0
0,6.916536272,0,0,0,1.383307254,0,0,0,5,0,0,0
0.687931031,0,6.916536272,0,0.343965515,0,1.383307254,0,2,0,5,0,0
0.559394524,0.687931031,0,6.916536272,0.279697262,0.343965515,0,1.383307254,2,2,0,5,0
0,0.559394524,0.687931031,0,0,0.279697262,0.343965515,0,0,2,2,0,0
0,0,0.559394524,0.687931031,0,0,0.279697262,0.343965515,0,0,2,2,0
0,0,0,0.559394524,0,0,0,0.279697262,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1.468635201,0,0,0,0.489545067,0,0,0,3,0,0,0,0
0,1.468635201,0,0,0,0.489545067,0,0,0,3,0,0,0
0,0,1.468635201,0,0,0,0.489545067,0,0,0,3,0,0
0,0,0,1.468635201,0,0,0,0.489545067,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.552842379,0,0,0,0.552842379,0,0,0,1,0,0,0,0
0,0.552842379,0,0,0,0.552842379,0,0,0,1,0,0,0
0,0,0.552842379,0,0,0,0.552842379,0,0,0,1,0,0
6.506542981,0,0,0.552842379,1.626635745,0,0,0.552842379,4,0,0,1,0
55.40786895,6.506542981,0,0,6.925983619,1.626635745,0,0,8,4,0,0,0
16.78186163,55.40786895,6.506542981,0,2.796976939,6.925983619,1.626635745,0,6,8,4,0,0
15.69854456,16.78186163,55.40786895,6.506542981,2.616424094,2.796976939,6.925983619,1.626635745,6,6,8,4,0
6.092060119,15.69854456,16.78186163,55.40786895,3.046030059,2.616424094,2.796976939,6.925983619,2,6,6,8,0
8.714865923,6.092060119,15.69854456,16.78186163,2.178716481,3.046030059,2.616424094,2.796976939,4,2,6,6,0
0,8.714865923,6.092060119,15.69854456,0,2.178716481,3.046030059,2.616424094,0,4,2,6,0
0,0,8.714865923,6.092060119,0,0,2.178716481,3.046030059,0,0,4,2,0
2.299077749,0,0,8.714865923,1.149538875,0,0,2.178716481,2,0,0,4,0
2.297086716,2.299077749,0,0,2.297086716,1.149538875,0,0,1,2,0,0,0
1.815033853,2.297086716,2.299077749,0,0.605011284,2.297086716,1.149538875,0,3,1,2,0,0
1.009516835,1.815033853,2.297086716,2.299077749,1.009516835,0.605011284,2.297086716,1.149538875,1,3,1,2,0
0,1.009516835,1.815033853,2.297086716,0,1.009516835,0.605011284,2.297086716,0,1,3,1,0
0,0,1.009516835,1.815033853,0,0,1.009516835,0.605011284,0,0,1,3,0
0,0,0,1.009516835,0,0,0,1.009516835,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1.16695673,0,0,0,0.583478365,0,0,0,2,0,0,0,0
2.95519279,1.16695673,0,0,0.422170399,0.583478365,0,0,7,2,0,0,0
1.02650422,2.95519279,1.16695673,0,0.51325211,0.422170399,0.583478365,0,2,7,2,0,0
9.03045424,1.02650422,2.95519279,1.16695673,2.25761356,0.51325211,0.422170399,0.583478365,4,2,7,2,0
15.16452957,9.03045424,1.02650422,2.95519279,2.527421595,2.25761356,0.51325211,0.422170399,6,4,2,7,0
12.8246385,15.16452957,9.03045424,1.02650422,2.5649277,2.527421595,2.25761356,0.51325211,5,6,4,2,0
0,12.8246385,15.16452957,9.03045424,0,2.5649277,2.527421595,2.25761356,0,5,6,4,0
0,0,12.8246385,15.16452957,0,0,2.5649277,2.527421595,0,0,5,6,0
0,0,0,12.8246385,0,0,0,2.5649277,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.17774744,0,0,0,0.17774744,0,0,0,1,0,0,0,0
0.14870533,0.17774744,0,0,0.14870533,0.17774744,0,0,1,1,0,0,0
0,0.14870533,0.17774744,0,0,0.14870533,0.17774744,0,0,1,1,0,0
0.4340493,0,0.14870533,0.17774744,0.21702465,0,0.14870533,0.17774744,2,0,1,1,0
0,0.4340493,0,0.14870533,0,0.21702465,0,0.14870533,0,2,0,1,0
0,0,0.4340493,0,0,0,0.21702465,0,0,0,2,0,0
0,0,0,0.4340493,0,0,0,0.21702465,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.100759566,0,0,0,0.100759566,0,0,0,1,0,0,0,0
0,0.100759566,0,0,0,0.100759566,0,0,0,1,0,0,0
0,0,0.100759566,0,0,0,0.100759566,0,0,0,1,0,0
0,0,0,0.100759566,0,0,0,0.100759566,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.35089254,0,0,0,0.35089254,0,0,0,1,0,0,0,0
0.20224065,0.35089254,0,0,0.20224065,0.35089254,0,0,1,1,0,0,0
0,0.20224065,0.35089254,0,0,0.20224065,0.35089254,0,0,1,1,0,0
0,0,0.20224065,0.35089254,0,0,0.20224065,0.35089254,0,0,1,1,0
0.304454495,0,0,0.20224065,0.152227248,0,0,0.20224065,2,0,0,1,0
0,0.304454495,0,0,0,0.152227248,0,0,0,2,0,0,0
0,0,0.304454495,0,0,0,0.152227248,0,0,0,2,0,0
0,0,0,0.304454495,0,0,0,0.152227248,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1.1969667,0,0,0,0.299241675,0,0,0,4,0,0,0,0
0.1416559,1.1969667,0,0,0.1416559,0.299241675,0,0,1,4,0,0,0
0.37876822,0.1416559,1.1969667,0,0.18938411,0.1416559,0.299241675,0,2,1,4,0,0
0,0.37876822,0.1416559,1.1969667,0,0.18938411,0.1416559,0.299241675,0,2,1,4,0
0,0,0.37876822,0.1416559,0,0,0.18938411,0.1416559,0,0,2,1,0
0,0,0,0.37876822,0,0,0,0.18938411,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.28018351,0,0,0,0.140091755,0,0,0,2,0,0,0,0
0,0.28018351,0,0,0,0.140091755,0,0,0,2,0,0,0
0,0,0.28018351,0,0,0,0.140091755,0,0,0,2,0,0
0,0,0,0.28018351,0,0,0,0.140091755,0,0,0,2,0
0.40027155,0,0,0,0.13342385,0,0,0,3,0,0,0,0
0.35374071,0.40027155,0,0,0.176870355,0.13342385,0,0,2,3,0,0,0
0,0.35374071,0.40027155,0,0,0.176870355,0.13342385,0,0,2,3,0,0
0.3446287,0,0.35374071,0.40027155,0.3446287,0,0.176870355,0.13342385,1,0,2,3,0
0,0.3446287,0,0.35374071,0,0.3446287,0,0.176870355,0,1,0,2,0
0,0,0.3446287,0,0,0,0.3446287,0,0,0,1,0,0
0,0,0,0.3446287,0,0,0,0.3446287,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.4286007,0,0,0,0.4286007,0,0,0,1,0,0,0,0
0,0.4286007,0,0,0,0.4286007,0,0,0,1,0,0,0
0,0,0.4286007,0,0,0,0.4286007,0,0,0,1,0,0
0,0,0,0.4286007,0,0,0,0.4286007,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.31435806,0,0,0,0.31435806,0,0,0,1,0,0,0,0
0,0.31435806,0,0,0,0.31435806,0,0,0,1,0,0,0
0,0,0.31435806,0,0,0,0.31435806,0,0,0,1,0,0
0,0,0,0.31435806,0,0,0,0.31435806,0,0,0,1,0
0.71613805,0,0,0,0.238712683,0,0,0,3,0,0,0,0
0,0.71613805,0,0,0,0.238712683,0,0,0,3,0,0,0
3.1615081,0,0.71613805,0,1.58075405,0,0.238712683,0,2,0,3,0,0
0.21824855,3.1615081,0,0.71613805,0.21824855,1.58075405,0,0.238712683,1,2,0,3,0
0,0.21824855,3.1615081,0,0,0.21824855,1.58075405,0,0,1,2,0,0
0,0,0.21824855,3.1615081,0,0,0.21824855,1.58075405,0,0,1,2,0
0.13626198,0,0,0.21824855,0.13626198,0,0,0.21824855,1,0,0,1,0
0,0.13626198,0,0,0,0.13626198,0,0,0,1,0,0,0
0.47845468,0,0.13626198,0,0.47845468,0,0.13626198,0,1,0,1,0,0
0,0.47845468,0,0.13626198,0,0.47845468,0,0.13626198,0,1,0,1,0
0,0,0.47845468,0,0,0,0.47845468,0,0,0,1,0,0
0,0,0,0.47845468,0,0,0,0.47845468,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.1209949,0,0,0,0.1209949,0,0,0,1,0,0,0,0
0,0.1209949,0,0,0,0.1209949,0,0,0,1,0,0,0
0,0,0.1209949,0,0,0,0.1209949,0,0,0,1,0,0
0,0,0,0.1209949,0,0,0,0.1209949,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1.4162382,0,0,0,1.4162382,0,0,0,1,0,0,0,0
5.2961006,1.4162382,0,0,2.6480503,1.4162382,0,0,2,1,0,0,0
0,5.2961006,1.4162382,0,0,2.6480503,1.4162382,0,0,2,1,0,0
0,0,5.2961006,1.4162382,0,0,2.6480503,1.4162382,0,0,2,1,0
15.28596795,0,0,5.2961006,5.09532265,0,0,2.6480503,3,0,0,2,0
0,15.28596795,0,0,0,5.09532265,0,0,0,3,0,0,0
0,0,15.28596795,0,0,0,5.09532265,0,0,0,3,0,0
3.37959947,0,0,15.28596795,1.689799735,0,0,5.09532265,2,0,0,3,0
6.88797024,3.37959947,0,0,2.29599008,1.689799735,0,0,3,2,0,0,0
1.7291967,6.88797024,3.37959947,0,0.86459835,2.29599008,1.689799735,0,1,3,2,0,0
2.22596,1.7291967,6.88797024,3.37959947,2.22596,0.86459835,2.29599008,1.689799735,1,1,3,2,0
3.8497471,2.22596,1.7291967,6.88797024,1.92487355,2.22596,0.86459835,2.29599008,2,1,1,3,0
0,3.8497471,2.22596,1.7291967,0,1.92487355,2.22596,0.86459835,0,2,1,1,0
0,0,3.8497471,2.22596,0,0,1.92487355,2.22596,0,0,2,1,0
0,0,0,3.8497471,0,0,0,1.92487355,0,0,0,2,0
6.3270626,0,0,0,6.3270626,0,0,0,1,0,0,0,0
0,6.3270626,0,0,0,6.3270626,0,0,0,1,0,0,0
0,0,6.3270626,0,0,0,6.3270626,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11.69900249,0,0,0,2.339800498,0,0,0,5,0,0,0,0
15.08272797,11.69900249,0,0,2.513787995,2.339800498,0,0,6,5,0,0,0
21.42565966,15.08272797,11.69900249,0,4.285131931,2.513787995,2.339800498,0,5,6,5,0,0
23.28285837,21.42565966,15.08272797,11.69900249,4.656571674,4.285131931,2.513787995,2.339800498,5,5,6,5,0
8.230829954,23.28285837,21.42565966,15.08272797,4.115414977,4.656571674,4.285131931,2.513787995,2,5,5,6,0
58.67895384,8.230829954,23.28285837,21.42565966,5.334450349,4.115414977,4.656571674,4.285131931,11,2,5,5,1
7.27373001,58.67895384,8.230829954,23.28285837,2.42457667,5.334450349,4.115414977,4.656571674,3,11,2,5,1
0.442472577,7.27373001,58.67895384,8.230829954,0.442472577,2.42457667,5.334450349,4.115414977,1,3,11,2,0
12.03343369,0.442472577,7.27373001,58.67895384,2.005572282,0.442472577,2.42457667,5.334450349,6,1,3,11,0
30.8180016,12.03343369,0.442472577,7.27373001,6.16360032,2.005572282,0.442472577,2.42457667,5,6,1,3,1
0,30.8180016,12.03343369,0.442472577,0,6.16360032,2.005572282,0.442472577,0,5,6,1,0
4.79416585,0,30.8180016,12.03343369,2.397082925,0,6.16360032,2.005572282,2,0,5,6,0
0.929319389,4.79416585,0,30.8180016,0.464659695,2.397082925,0,6.16360032,2,2,0,5,0
0,0.929319389,4.79416585,0,0,0.464659695,2.397082925,0,0,2,2,0,0
1.311955571,0,0.929319389,4.79416585,0.655977786,0,0.464659695,2.397082925,2,0,2,2,0
6.023646116,1.311955571,0,0.929319389,3.011823058,0.655977786,0,0.464659695,2,2,0,2,0
0,6.023646116,1.311955571,0,0,3.011823058,0.655977786,0,0,2,2,0,0
0,0,6.023646116,1.311955571,0,0,3.011823058,0.655977786,0,0,2,2,0
0,0,0,6.023646116,0,0,0,3.011823058,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
29.62882084,0,0,0,4.938136806,0,0,0,6,0,0,0,0
11.35102034,29.62882084,0,0,5.675510168,4.938136806,0,0,2,6,0,0,0
31.06956891,11.35102034,29.62882084,0,3.452174323,5.675510168,4.938136806,0,9,2,6,0,0
0,31.06956891,11.35102034,29.62882084,0,3.452174323,5.675510168,4.938136806,0,9,2,6,0
5.6958673,0,31.06956891,11.35102034,2.84793365,0,3.452174323,5.675510168,2,0,9,2,0
3.640485406,5.6958673,0,31.06956891,1.820242703,2.84793365,0,3.452174323,2,2,0,9,0
18.66565502,3.640485406,5.6958673,0,2.666522145,1.820242703,2.84793365,0,7,2,2,0,0
35.10131948,18.66565502,3.640485406,5.6958673,3.191029044,2.666522145,1.820242703,2.84793365,11,7,2,2,0
21.55071168,35.10131948,18.66565502,3.640485406,4.310142337,3.191029044,2.666522145,1.820242703,5,11,7,2,1
2.557050407,21.55071168,35.10131948,18.66565502,1.278525203,4.310142337,3.191029044,2.666522145,2,5,11,7,0
3.351186514,2.557050407,21.55071168,35.10131948,3.351186514,1.278525203,4.310142337,3.191029044,1,2,5,11,0
0.440205008,3.351186514,2.557050407,21.55071168,0.440205008,3.351186514,1.278525203,4.310142337,1,1,2,5,0
15.21907946,0.440205008,3.351186514,2.557050407,5.073026488,0.440205008,3.351186514,1.278525203,3,1,1,2,0
41.04519899,15.21907946,0.440205008,3.351186514,6.840866499,5.073026488,0.440205008,3.351186514,6,3,1,1,0
32.3063527,41.04519899,15.21907946,0.440205008,4.038294088,6.840866499,5.073026488,0.440205008,8,6,3,1,1
6.120778531,32.3063527,41.04519899,15.21907946,3.060389265,4.038294088,6.840866499,5.073026488,2,8,6,3,0
22.24260032,6.120778531,32.3063527,41.04519899,2.471400036,3.060389265,4.038294088,6.840866499,9,2,8,6,0
2.656335533,22.24260032,6.120778531,32.3063527,0.885445178,2.471400036,3.060389265,4.038294088,3,9,2,8,0
52.92954496,2.656335533,22.24260032,6.120778531,4.071503458,0.885445178,2.471400036,3.060389265,13,3,9,2,0
25.75819221,52.92954496,2.656335533,22.24260032,3.219774026,4.071503458,0.885445178,2.471400036,8,13,3,9,1
0,25.75819221,52.92954496,2.656335533,0,3.219774026,4.071503458,0.885445178,0,8,13,3,0
0,0,25.75819221,52.92954496,0,0,3.219774026,4.071503458,0,0,8,13,0
0.105394639,0,0,25.75819221,0.105394639,0,0,3.219774026,1,0,0,8,0
11.14135134,0.105394639,0,0,2.785337836,0.105394639,0,0,4,1,0,0,0
10.33246005,11.14135134,0.105394639,0,2.583115011,2.785337836,0.105394639,0,4,4,1,0,0
7.292657949,10.33246005,11.14135134,0.105394639,1.45853159,2.583115011,2.785337836,0.105394639,5,4,4,1,0
0,7.292657949,10.33246005,11.14135134,0,1.45853159,2.583115011,2.785337836,0,5,4,4,0
7.100118302,0,7.292657949,10.33246005,1.18335305,0,1.45853159,2.583115011,6,0,5,4,0
17.48217075,7.100118302,0,7.292657949,1.942463417,1.18335305,0,1.45853159,9,6,0,5,0
9.422744915,17.48217075,7.100118302,0,1.570457486,1.942463417,1.18335305,0,6,9,6,0,0
8.588509217,9.422744915,17.48217075,7.100118302,0.954278802,1.570457486,1.942463417,1.18335305,9,6,9,6,0
0,8.588509217,9.422744915,17.48217075,0,0.954278802,1.570457486,1.942463417,0,9,6,9,0
0,0,8.588509217,9.422744915,0,0,0.954278802,1.570457486,0,0,9,6,0
0,0,0,8.588509217,0,0,0,0.954278802,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1.137591004,0,0,0,0.284397751,0,0,0,4,0,0,0,0
